country,league_code,season,season_start,club,squad_size,avg_age,foreign_players,avg_market_value_m,squad_market_value_m
Turkey,TR1,2019-2020,2019,Denizlispor,34,27.8,14,0.469,15.95
Turkey,TR1,2019-2020,2019,Genclerbirligi Ankara,35,26.9,16,0.393,13.75
Turkey,TR1,2019-2020,2019,MKE Ankaragücü,46,26.8,18,0.258,11.85
Turkey,TR1,2020-2021,2020,Fenerbahce,44,27.0,20,2.62,115.45
Turkey,TR1,2020-2021,2020,Galatasaray,36,27.2,20,2.99,107.63
Turkey,TR1,2020-2021,2020,Besiktas JK,35,26.2,18,2.99,104.5
Turkey,TR1,2020-2021,2020,Trabzonspor,43,24.6,17,2.31,99.13
Turkey,TR1,2020-2021,2020,Basaksehir FK,44,26.9,17,1.57,69.23
Turkey,TR1,2020-2021,2020,Alanyaspor,32,27.0,12,1.55,49.68
Turkey,TR1,2020-2021,2020,Kasimpasa,39,26.1,19,0.997,38.88
Turkey,TR1,2020-2021,2020,Fatih Karagümrük,44,27.1,23,0.874,38.45
Turkey,TR1,2020-2021,2020,Göztepe,42,26.0,17,0.893,37.53
Turkey,TR1,2020-2021,2020,Hatayspor,39,26.3,17,0.927,36.15
Turkey,TR1,2020-2021,2020,Sivasspor,33,29.1,15,0.93,30.7
Turkey,TR1,2020-2021,2020,Caykur Rizespor,42,27.7,21,0.731,30.7
Turkey,TR1,2020-2021,2020,Antalyaspor,37,26.2,12,0.817,30.23
Turkey,TR1,2020-2021,2020,Konyaspor,43,26.4,20,0.695,29.88
Turkey,TR1,2020-2021,2020,Yeni Malatyaspor,40,26.4,19,0.712,28.48
Turkey,TR1,2020-2021,2020,Gaziantep FK,35,28.0,16,0.785,27.48
Turkey,TR1,2020-2021,2020,Kayserispor,47,26.0,23,0.49,23.03
Turkey,TR1,2020-2021,2020,MKE Ankaragücü,42,25.4,18,0.493,20.7
Turkey,TR1,2020-2021,2020,Genclerbirligi Ankara,43,25.5,14,0.377,16.23
Turkey,TR1,2020-2021,2020,Büyüksehir Belediye Erzurumspor,47,28.4,24,0.33,15.53
Turkey,TR1,2020-2021,2020,Denizlispor,45,25.9,18,0.315,14.18
Turkey,TR1,2021-2022,2021,Fenerbahce,44,24.6,17,3.46,152.13
Turkey,TR1,2021-2022,2021,Galatasaray,46,26.9,21,2.84,130.63
Turkey,TR1,2021-2022,2021,Trabzonspor,41,26.2,16,3.02,123.88
Turkey,TR1,2021-2022,2021,Besiktas JK,41,26.4,17,2.48,101.53
Turkey,TR1,2021-2022,2021,Basaksehir FK,42,27.1,14,1.5,62.88
Turkey,TR1,2021-2022,2021,Alanyaspor,41,25.4,16,1.28,52.28
Turkey,TR1,2021-2022,2021,Konyaspor,33,27.5,15,1.42,46.9
Turkey,TR1,2021-2022,2021,Adana Demirspor,41,27.0,18,1.12,46.0
Turkey,TR1,2021-2022,2021,Kasimpasa,39,26.7,18,1.11,43.15
Turkey,TR1,2021-2022,2021,Kayserispor,47,26.1,20,0.87,40.9
Turkey,TR1,2021-2022,2021,Antalyaspor,41,26.5,18,0.918,37.65
Turkey,TR1,2021-2022,2021,Hatayspor,35,26.2,15,1.03,36.18
Turkey,TR1,2021-2022,2021,Fatih Karagümrük,40,27.2,19,0.904,36.15
Turkey,TR1,2021-2022,2021,Giresunspor,43,24.6,15,0.737,31.7
Turkey,TR1,2021-2022,2021,Sivasspor,35,28.1,14,0.874,30.58
Turkey,TR1,2021-2022,2021,Gaziantep FK,35,27.2,16,0.865,30.28
Turkey,TR1,2021-2022,2021,Göztepe,49,24.7,16,0.504,24.68
Turkey,TR1,2021-2022,2021,Caykur Rizespor,43,26.7,19,0.558,24.0
Turkey,TR1,2021-2022,2021,Yeni Malatyaspor,49,24.7,18,0.416,20.38
Turkey,TR1,2021-2022,2021,Altay SK,36,27.0,13,0.396,14.25
Turkey,TR1,2022-2023,2022,Galatasaray,42,26.4,21,4.83,202.65
Turkey,TR1,2022-2023,2022,Fenerbahce,43,26.1,21,4.49,193.23
Turkey,TR1,2022-2023,2022,Trabzonspor,47,25.5,18,2.88,135.3
Turkey,TR1,2022-2023,2022,Besiktas JK,44,26.8,20,2.9,127.7
Turkey,TR1,2022-2023,2022,Basaksehir FK,43,27.1,23,1.75,75.1
Turkey,TR1,2022-2023,2022,Adana Demirspor,44,27.8,23,1.31,57.65
Turkey,TR1,2022-2023,2022,Konyaspor,38,26.9,20,1.28,48.58
Turkey,TR1,2022-2023,2022,Alanyaspor,42,25.8,20,1.03,43.28
Turkey,TR1,2022-2023,2022,Antalyaspor,43,26.4,18,0.967,41.6
Turkey,TR1,2022-2023,2022,MKE Ankaragücü,51,26.5,21,0.794,40.48
Turkey,TR1,2022-2023,2022,Fatih Karagümrük,40,26.9,21,1.01,40.33
Turkey,TR1,2022-2023,2022,Kasimpasa,47,26.4,19,0.835,39.23
Turkey,TR1,2022-2023,2022,Kayserispor,36,26.1,15,0.863,31.05
Turkey,TR1,2022-2023,2022,Sivasspor,38,27.9,17,0.761,28.93
Turkey,TR1,2022-2023,2022,Gaziantep FK,30,27.1,16,0.803,24.1
Turkey,TR1,2022-2023,2022,Hatayspor,34,27.5,15,0.677,23.03
Turkey,TR1,2022-2023,2022,Istanbulspor,45,25.8,20,0.409,18.43
Turkey,TR1,2022-2023,2022,Giresunspor,36,25.2,12,0.51,18.38
Turkey,TR1,2022-2023,2022,Ümraniyespor,42,26.5,15,0.287,12.05
Turkey,TR1,2023-2024,2023,Galatasaray,46,26.1,23,5.56,255.65
Turkey,TR1,2023-2024,2023,Fenerbahce,55,25.0,19,3.97,218.3
Turkey,TR1,2023-2024,2023,Besiktas JK,49,26.1,21,3.0,146.88
Turkey,TR1,2023-2024,2023,Trabzonspor,40,25.7,18,2.96,118.38
Turkey,TR1,2023-2024,2023,Basaksehir FK,43,27.0,21,1.26,54.15
Turkey,TR1,2023-2024,2023,Adana Demirspor,52,26.2,29,1.03,53.3
Turkey,TR1,2023-2024,2023,Samsunspor,41,26.4,18,0.851,34.88
Turkey,TR1,2023-2024,2023,Caykur Rizespor,42,24.8,19,0.813,34.15
Turkey,TR1,2023-2024,2023,Kayserispor,39,25.8,17,0.873,34.05
Turkey,TR1,2023-2024,2023,MKE Ankaragücü,43,26.3,21,0.776,33.38
Turkey,TR1,2023-2024,2023,Alanyaspor,37,26.4,16,0.879,32.53
Turkey,TR1,2023-2024,2023,Fatih Karagümrük,45,27.1,24,0.718,32.33
Turkey,TR1,2023-2024,2023,Konyaspor,42,26.8,21,0.768,32.28
Turkey,TR1,2023-2024,2023,Antalyaspor,39,26.3,16,0.807,31.48
Turkey,TR1,2023-2024,2023,Sivasspor,47,26.8,17,0.646,30.38
Turkey,TR1,2023-2024,2023,Kasimpasa,43,24.4,17,0.674,28.98
Turkey,TR1,2023-2024,2023,Hatayspor,39,25.5,16,0.741,28.9
Turkey,TR1,2023-2024,2023,Gaziantep FK,38,27.4,22,0.632,24.03
Turkey,TR1,2023-2024,2023,Pendikspor,42,28.5,17,0.557,23.38
Turkey,TR1,2023-2024,2023,Istanbulspor,44,24.7,16,0.294,12.93
Turkey,TR1,2024-2025,2024,Galatasaray,49,25.7,22,6.48,317.28
Turkey,TR1,2024-2025,2024,Fenerbahce,44,27.2,19,6.13,269.83
Turkey,TR1,2024-2025,2024,Besiktas JK,40,26.0,21,3.43,137.38
Turkey,TR1,2024-2025,2024,Trabzonspor,49,24.9,18,2.4,117.68
Turkey,TR1,2024-2025,2024,Basaksehir FK,39,26.8,19,1.67,65.18
Turkey,TR1,2024-2025,2024,Göztepe,36,24.9,16,1.49,53.6
Turkey,TR1,2024-2025,2024,Caykur Rizespor,36,25.8,16,1.13,40.73
Turkey,TR1,2024-2025,2024,Eyüpspor,44,27.4,12,0.806,35.48
Turkey,TR1,2024-2025,2024,Kasimpasa,49,23.8,17,0.72,35.3
Turkey,TR1,2024-2025,2024,Samsunspor,37,25.2,15,0.905,33.48
Turkey,TR1,2024-2025,2024,Alanyaspor,44,24.5,16,0.603,26.53
Turkey,TR1,2024-2025,2024,Gaziantep FK,43,25.7,16,0.56,24.06
Turkey,TR1,2024-2025,2024,Konyaspor,44,26.0,17,0.536,23.58
Turkey,TR1,2024-2025,2024,Kayserispor,41,25.3,15,0.546,22.38
Turkey,TR1,2024-2025,2024,Antalyaspor,40,25.4,15,0.552,22.08
Turkey,TR1,2024-2025,2024,Bodrum FK,43,26.4,15,0.477,20.5
Turkey,TR1,2024-2025,2024,Adana Demirspor,44,22.4,11,0.453,19.95
Turkey,TR1,2024-2025,2024,Hatayspor,34,25.2,14,0.521,17.7
Turkey,TR1,2024-2025,2024,Sivasspor,45,25.8,16,0.382,17.2
Turkey,TR1,2025-2026,2025,Galatasaray,29,26.9,16,11.89,344.75
Turkey,TR1,2025-2026,2025,Fenerbahce,27,27.8,15,9.18,247.8
Turkey,TR1,2025-2026,2025,Besiktas JK,28,26.0,14,6.61,185.1
Turkey,TR1,2025-2026,2025,Trabzonspor,27,25.7,15,4.24,114.5
Turkey,TR1,2025-2026,2025,Basaksehir FK,28,27.7,14,2.58,72.1
Turkey,TR1,2025-2026,2025,Göztepe,27,25.4,14,2.12,57.13
Turkey,TR1,2025-2026,2025,Samsunspor,34,24.9,17,1.54,52.35
Turkey,TR1,2025-2026,2025,Caykur Rizespor,25,26.6,15,1.6,40.0
Turkey,TR1,2025-2026,2025,Konyaspor,30,27.6,16,1.28,38.35
Turkey,TR1,2025-2026,2025,Alanyaspor,26,27.5,14,1.19,30.85
Turkey,TR1,2025-2026,2025,Gaziantep FK,26,26.1,15,1.15,30.0
Turkey,TR1,2025-2026,2025,Kayserispor,30,27.8,15,0.93,27.9
Turkey,TR1,2025-2026,2025,Kasimpasa,31,27.1,15,0.895,27.75
Turkey,TR1,2025-2026,2025,Genclerbirligi Ankara,33,25.8,16,0.826,27.25
Turkey,TR1,2025-2026,2025,Kocaelispor,27,27.7,16,0.944,25.5
Turkey,TR1,2025-2026,2025,Antalyaspor,28,27.3,12,0.8,22.4
Turkey,TR1,2025-2026,2025,Fatih Karagümrük,30,26.0,15,0.495,14.85
Turkey,TR1,2025-2026,2025,Eyüpspor,27,24.9,15,0.509,13.75
Czechia,TS1,2006-2007,2006,AC Sparta Prague,35,27.0,7,0.791,27.7
Czechia,TS1,2006-2007,2006,SK Slavia Prague,38,23.9,8,0.583,22.15
Czechia,TS1,2006-2007,2006,FK Mlada Boleslav,34,25.8,2,0.456,15.5
Czechia,TS1,2006-2007,2006,FK Teplice,40,25.4,3,0.166,6.65
Czechia,TS1,2006-2007,2006,FC Slovan Liberec,36,24.6,12,0.181,6.5
Czechia,TS1,2006-2007,2006,1. FC Brno,39,25.0,2,0.137,5.35
Czechia,TS1,2006-2007,2006,FK Jablonec 97,35,25.3,2,0.146,5.13
Czechia,TS1,2006-2007,2006,1.FC Slovacko,46,24.9,7,0.096,4.43
Czechia,TS1,2006-2007,2006,FK SIAD Most,38,27.0,12,0.114,4.35
Czechia,TS1,2006-2007,2006,FC Banik Ostrava,34,24.1,2,0.112,3.8
Czechia,TS1,2006-2007,2006,SK Sigma Olomouc,42,25.2,6,0.09,3.8
Czechia,TS1,2006-2007,2006,FK Marila Pribram,48,26.2,2,0.043,2.05
Czechia,TS1,2006-2007,2006,FC Tescoma Zlin,34,27.0,5,0.053,1.8
Czechia,TS1,2006-2007,2006,FC Viktoria Plzen,35,24.8,3,0.023,0.8
Czechia,TS1,2006-2007,2006,SK Dynamo Ceske Budejovice,43,26.4,3,0.01,0.45
Czechia,TS1,2006-2007,2006,SK Kladno,32,26.3,7,0.004,0.125
Czechia,TS1,2007-2008,2007,AC Sparta Prague,35,26.1,8,0.976,34.15
Czechia,TS1,2007-2008,2007,SK Slavia Prague,42,25.2,10,0.73,30.68
Czechia,TS1,2007-2008,2007,FK Teplice,31,26.5,6,0.537,16.65
Czechia,TS1,2007-2008,2007,FC Slovan Liberec,41,25.0,11,0.377,15.48
Czechia,TS1,2007-2008,2007,1. FC Brno,36,25.6,1,0.426,15.33
Czechia,TS1,2007-2008,2007,FK Mlada Boleslav,31,25.4,5,0.427,13.23
Czechia,TS1,2007-2008,2007,FC Banik Ostrava,29,25.2,2,0.366,10.63
Czechia,TS1,2007-2008,2007,FC Viktoria Plzen,36,24.6,4,0.263,9.48
Czechia,TS1,2007-2008,2007,FK Jablonec 97,35,25.3,4,0.22,7.7
Czechia,TS1,2007-2008,2007,FC Tescoma Zlin,33,25.7,5,0.225,7.44
Czechia,TS1,2007-2008,2007,SK Dynamo Ceske Budejovice,40,25.2,5,0.172,6.89
Czechia,TS1,2007-2008,2007,SK Sigma Olomouc,35,25.9,10,0.163,5.72
Czechia,TS1,2007-2008,2007,FK Viktoria Zizkov,27,27.8,9,0.192,5.18
Czechia,TS1,2007-2008,2007,FK SIAD Most,39,25.0,18,0.112,4.38
Czechia,TS1,2007-2008,2007,SK Kladno,35,25.7,5,0.09,3.15
Czechia,TS1,2007-2008,2007,Bohemians 1905,39,26.0,0,0.071,2.75
Czechia,TS1,2008-2009,2008,AC Sparta Prague,37,25.4,10,0.959,35.48
Czechia,TS1,2008-2009,2008,SK Slavia Prague,42,25.5,12,0.824,34.63
Czechia,TS1,2008-2009,2008,FC Banik Ostrava,31,25.4,2,0.553,17.15
Czechia,TS1,2008-2009,2008,FK Teplice,37,26.2,9,0.415,15.35
Czechia,TS1,2008-2009,2008,FC Slovan Liberec,31,25.5,7,0.45,13.95
Czechia,TS1,2008-2009,2008,FK Mlada Boleslav,30,24.8,4,0.449,13.48
Czechia,TS1,2008-2009,2008,1. FC Brno,36,25.3,3,0.338,12.18
Czechia,TS1,2008-2009,2008,FK Jablonec 97,34,25.0,7,0.332,11.3
Czechia,TS1,2008-2009,2008,SK Sigma Olomouc,35,24.6,8,0.309,10.83
Czechia,TS1,2008-2009,2008,FC Viktoria Plzen,31,25.2,3,0.347,10.75
Czechia,TS1,2008-2009,2008,FK Viktoria Zizkov,38,26.6,9,0.239,9.08
Czechia,TS1,2008-2009,2008,FC Tescoma Zlin,34,26.2,4,0.232,7.88
Czechia,TS1,2008-2009,2008,1.FK Pribram,36,25.5,8,0.21,7.58
Czechia,TS1,2008-2009,2008,FK Bohemians Prague,33,28.0,9,0.22,7.28
Czechia,TS1,2008-2009,2008,SK Kladno,32,26.0,4,0.222,7.1
Czechia,TS1,2008-2009,2008,SK Dynamo Ceske Budejovice,37,25.2,8,0.187,6.94
Czechia,TS1,2009-2010,2009,SK Slavia Prague,50,25.3,16,0.563,28.14
Czechia,TS1,2009-2010,2009,AC Sparta Prague,34,25.0,9,0.791,26.9
Czechia,TS1,2009-2010,2009,FK Teplice,33,26.8,8,0.452,14.9
Czechia,TS1,2009-2010,2009,FK Mlada Boleslav,33,25.6,6,0.442,14.6
Czechia,TS1,2009-2010,2009,FC Slovan Liberec,35,24.9,9,0.367,12.85
Czechia,TS1,2009-2010,2009,FC Banik Ostrava,32,24.6,5,0.342,10.95
Czechia,TS1,2009-2010,2009,FK Baumit Jablonec,29,25.2,4,0.359,10.43
Czechia,TS1,2009-2010,2009,FC Viktoria Plzen,27,25.5,3,0.379,10.23
Czechia,TS1,2009-2010,2009,1. FC Brno,41,25.0,10,0.246,10.08
Czechia,TS1,2009-2010,2009,SK Dynamo Ceske Budejovice,35,27.1,8,0.26,9.11
Czechia,TS1,2009-2010,2009,SK Sigma Olomouc,34,24.5,5,0.262,8.9
Czechia,TS1,2009-2010,2009,1.FC Slovacko,38,25.5,6,0.222,8.45
Czechia,TS1,2009-2010,2009,FK Bohemians Prague,38,28.4,12,0.218,8.28
Czechia,TS1,2009-2010,2009,1.FK Pribram,36,24.3,5,0.21,7.55
Czechia,TS1,2009-2010,2009,Bohemians 1905,32,27.6,8,0.206,6.6
Czechia,TS1,2009-2010,2009,SK Kladno,31,26.7,3,0.202,6.28
Czechia,TS1,2010-2011,2010,AC Sparta Prague,39,25.8,10,0.898,35.03
Czechia,TS1,2010-2011,2010,FC Viktoria Plzen,36,26.0,6,0.479,17.25
Czechia,TS1,2010-2011,2010,SK Slavia Prague,39,25.3,10,0.402,15.68
Czechia,TS1,2010-2011,2010,FK Mlada Boleslav,37,25.8,11,0.365,13.5
Czechia,TS1,2010-2011,2010,FK Teplice,33,24.9,5,0.399,13.18
Czechia,TS1,2010-2011,2010,FK Baumit Jablonec,29,25.9,3,0.443,12.85
Czechia,TS1,2010-2011,2010,FC Slovan Liberec,30,25.9,8,0.388,11.63
Czechia,TS1,2010-2011,2010,FC Banik Ostrava,34,24.6,7,0.329,11.18
Czechia,TS1,2010-2011,2010,FC Zbrojovka Brno,52,25.2,11,0.211,10.98
Czechia,TS1,2010-2011,2010,SK Sigma Olomouc,32,24.7,5,0.28,8.98
Czechia,TS1,2010-2011,2010,SK Dynamo Ceske Budejovice,39,26.0,10,0.197,7.69
Czechia,TS1,2010-2011,2010,1.FK Pribram,33,23.6,5,0.186,6.15
Czechia,TS1,2010-2011,2010,FK Usti nad Labem,33,25.5,3,0.185,6.1
Czechia,TS1,2010-2011,2010,FC Hradec Kralove,29,26.5,1,0.198,5.75
Czechia,TS1,2010-2011,2010,1.FC Slovacko,30,24.8,5,0.192,5.75
Czechia,TS1,2010-2011,2010,Bohemians 1905,29,26.4,6,0.197,5.7
Czechia,TS1,2011-2012,2011,AC Sparta Prague,38,26.2,7,0.832,31.6
Czechia,TS1,2011-2012,2011,FC Viktoria Plzen,32,27.0,5,0.866,27.7
Czechia,TS1,2011-2012,2011,FC Slovan Liberec,26,26.3,6,0.525,13.65
Czechia,TS1,2011-2012,2011,FK Mlada Boleslav,33,26.4,4,0.383,12.65
Czechia,TS1,2011-2012,2011,SK Slavia Prague,38,24.1,7,0.313,11.88
Czechia,TS1,2011-2012,2011,FK Teplice,32,24.9,7,0.367,11.75
Czechia,TS1,2011-2012,2011,FC Banik Ostrava,38,25.0,9,0.307,11.65
Czechia,TS1,2011-2012,2011,FK Baumit Jablonec,29,24.8,3,0.383,11.1
Czechia,TS1,2011-2012,2011,FK Viktoria Zizkov,48,25.1,15,0.215,10.3
Czechia,TS1,2011-2012,2011,SK Sigma Olomouc,33,25.5,2,0.308,10.15
Czechia,TS1,2011-2012,2011,SK Dynamo Ceske Budejovice,40,26.2,11,0.244,9.75
Czechia,TS1,2011-2012,2011,1.FK Pribram,31,23.1,7,0.281,8.7
Czechia,TS1,2011-2012,2011,FK Dukla Prague,28,25.8,4,0.252,7.05
Czechia,TS1,2011-2012,2011,FC Hradec Kralove,30,25.1,2,0.213,6.4
Czechia,TS1,2011-2012,2011,Bohemians 1905,29,26.9,2,0.22,6.38
Czechia,TS1,2011-2012,2011,1.FC Slovacko,31,25.4,4,0.203,6.3
Czechia,TS1,2012-2013,2012,AC Sparta Prague,35,25.1,8,0.929,32.5
Czechia,TS1,2012-2013,2012,FC Viktoria Plzen,38,25.3,6,0.647,24.6
Czechia,TS1,2012-2013,2012,FC Slovan Liberec,39,25.6,14,0.326,12.73
Czechia,TS1,2012-2013,2012,FK Mlada Boleslav,37,26.8,7,0.331,12.25
Czechia,TS1,2012-2013,2012,FK Baumit Jablonec,29,25.7,3,0.41,11.9
Czechia,TS1,2012-2013,2012,FK Teplice,33,25.7,8,0.314,10.38
Czechia,TS1,2012-2013,2012,SK Slavia Prague,36,25.7,10,0.277,9.98
Czechia,TS1,2012-2013,2012,FC Banik Ostrava,36,25.5,8,0.276,9.93
Czechia,TS1,2012-2013,2012,SK Sigma Olomouc,33,25.5,3,0.282,9.3
Czechia,TS1,2012-2013,2012,1.FK Pribram,36,25.2,6,0.231,8.3
Czechia,TS1,2012-2013,2012,FC Hradec Kralove,35,25.9,6,0.227,7.95
Czechia,TS1,2012-2013,2012,FC Zbrojovka Brno,41,25.2,8,0.184,7.53
Czechia,TS1,2012-2013,2012,FC Vysocina Jihlava,34,26.2,8,0.218,7.43
Czechia,TS1,2012-2013,2012,1.FC Slovacko,35,25.4,6,0.207,7.25
Czechia,TS1,2012-2013,2012,SK Dynamo Ceske Budejovice,38,26.0,8,0.189,7.2
Czechia,TS1,2012-2013,2012,FK Dukla Prague,29,25.7,6,0.245,7.1
Czechia,TS1,2013-2014,2013,AC Sparta Prague,42,24.9,7,0.846,35.55
Czechia,TS1,2013-2014,2013,FC Viktoria Plzen,43,26.3,7,0.741,31.88
Czechia,TS1,2013-2014,2013,FC Slovan Liberec,39,24.5,15,0.393,15.33
Czechia,TS1,2013-2014,2013,SK Slavia Prague,45,25.6,13,0.32,14.4
Czechia,TS1,2013-2014,2013,FK Baumit Jablonec,35,25.8,3,0.365,12.78
Czechia,TS1,2013-2014,2013,FK Mlada Boleslav,42,26.7,3,0.275,11.55
Czechia,TS1,2013-2014,2013,FK Teplice,35,25.9,11,0.326,11.43
Czechia,TS1,2013-2014,2013,SK Sigma Olomouc,41,24.9,5,0.259,10.63
Czechia,TS1,2013-2014,2013,FK Dukla Prague,39,25.6,11,0.238,9.28
Czechia,TS1,2013-2014,2013,FC Banik Ostrava,45,24.1,9,0.189,8.5
Czechia,TS1,2013-2014,2013,1.FK Pribram,34,26.2,7,0.231,7.85
Czechia,TS1,2013-2014,2013,FC Zbrojovka Brno,40,26.5,8,0.191,7.65
Czechia,TS1,2013-2014,2013,1.FC Slovacko,39,25.4,4,0.186,7.25
Czechia,TS1,2013-2014,2013,FC Vysocina Jihlava,35,25.6,6,0.191,6.7
Czechia,TS1,2013-2014,2013,Bohemians Prague 1905,33,26.3,10,0.197,6.5
Czechia,TS1,2013-2014,2013,1.SC Znojmo FK,37,25.6,12,0.154,5.7
Czechia,TS1,2014-2015,2014,AC Sparta Prague,39,25.7,8,0.857,33.43
Czechia,TS1,2014-2015,2014,FC Viktoria Plzen,33,27.0,6,0.741,24.45
Czechia,TS1,2014-2015,2014,FK Baumit Jablonec,32,26.0,6,0.397,12.7
Czechia,TS1,2014-2015,2014,FK Mlada Boleslav,38,25.6,13,0.328,12.48
Czechia,TS1,2014-2015,2014,FC Slovan Liberec,39,25.2,19,0.319,12.45
Czechia,TS1,2014-2015,2014,SK Slavia Prague,39,24.5,11,0.303,11.8
Czechia,TS1,2014-2015,2014,FK Teplice,33,25.7,9,0.326,10.75
Czechia,TS1,2014-2015,2014,FC Banik Ostrava,38,23.8,10,0.248,9.43
Czechia,TS1,2014-2015,2014,1.FK Pribram,43,27.0,7,0.21,9.05
Czechia,TS1,2014-2015,2014,FK Dukla Prague,31,25.0,13,0.269,8.33
Czechia,TS1,2014-2015,2014,FC Vysocina Jihlava,35,25.7,10,0.214,7.48
Czechia,TS1,2014-2015,2014,Bohemians Prague 1905,30,27.3,9,0.223,6.7
Czechia,TS1,2014-2015,2014,1.FC Slovacko,36,24.8,6,0.171,6.15
Czechia,TS1,2014-2015,2014,FC Hradec Kralove,35,26.3,5,0.17,5.95
Czechia,TS1,2014-2015,2014,FC Zbrojovka Brno,33,26.3,8,0.176,5.8
Czechia,TS1,2014-2015,2014,SK Dynamo Ceske Budejovice,34,26.1,3,0.165,5.6
Czechia,TS1,2015-2016,2015,AC Sparta Prague,47,24.8,8,0.682,32.08
Czechia,TS1,2015-2016,2015,FC Viktoria Plzen,34,27.5,5,0.719,24.45
Czechia,TS1,2015-2016,2015,FC Slovan Liberec,42,24.5,15,0.411,17.28
Czechia,TS1,2015-2016,2015,SK Slavia Prague,37,25.1,6,0.438,16.2
Czechia,TS1,2015-2016,2015,FK Mlada Boleslav,38,25.9,7,0.391,14.88
Czechia,TS1,2015-2016,2015,FK Jablonec,28,25.8,6,0.454,12.7
Czechia,TS1,2015-2016,2015,FK Teplice,36,26.4,13,0.274,9.85
Czechia,TS1,2015-2016,2015,FK Dukla Prague,34,25.9,14,0.278,9.45
Czechia,TS1,2015-2016,2015,SK Sigma Olomouc,36,26.1,6,0.228,8.2
Czechia,TS1,2015-2016,2015,FC Banik Ostrava,44,23.1,11,0.184,8.1
Czechia,TS1,2015-2016,2015,1.FK Pribram,38,24.7,4,0.205,7.8
Czechia,TS1,2015-2016,2015,FC Vysocina Jihlava,35,25.2,7,0.204,7.15
Czechia,TS1,2015-2016,2015,1.FC Slovacko,32,25.2,7,0.208,6.65
Czechia,TS1,2015-2016,2015,Bohemians Prague 1905,29,26.6,9,0.226,6.55
Czechia,TS1,2015-2016,2015,FC Zbrojovka Brno,30,25.9,7,0.2,6.0
Czechia,TS1,2015-2016,2015,FC Fastav Zlin,31,25.3,6,0.184,5.7
Czechia,TS1,2016-2017,2016,AC Sparta Prague,55,24.9,11,0.755,41.5
Czechia,TS1,2016-2017,2016,SK Slavia Prague,36,25.6,13,0.908,32.68
Czechia,TS1,2016-2017,2016,FC Viktoria Plzen,35,28.1,10,0.814,28.5
Czechia,TS1,2016-2017,2016,FC Slovan Liberec,45,25.2,10,0.362,16.3
Czechia,TS1,2016-2017,2016,FK Mlada Boleslav,37,26.2,7,0.393,14.55
Czechia,TS1,2016-2017,2016,FK Jablonec,39,24.6,4,0.33,12.88
Czechia,TS1,2016-2017,2016,FK Teplice,36,25.4,9,0.331,11.93
Czechia,TS1,2016-2017,2016,FC Fastav Zlin,33,26.0,9,0.327,10.78
Czechia,TS1,2016-2017,2016,FK Dukla Prague,32,25.5,15,0.315,10.08
Czechia,TS1,2016-2017,2016,MFK Karvina,36,26.0,7,0.257,9.25
Czechia,TS1,2016-2017,2016,Bohemians Prague 1905,35,26.5,8,0.261,9.13
Czechia,TS1,2016-2017,2016,1.FC Slovacko,36,24.4,9,0.239,8.6
Czechia,TS1,2016-2017,2016,FC Zbrojovka Brno,33,26.0,7,0.258,8.53
Czechia,TS1,2016-2017,2016,FC Vysocina Jihlava,40,24.9,9,0.205,8.2
Czechia,TS1,2016-2017,2016,FC Hradec Kralove,32,25.8,2,0.233,7.45
Czechia,TS1,2016-2017,2016,1.FK Pribram,41,25.5,10,0.172,7.05
Czechia,TS1,2017-2018,2017,AC Sparta Prague,37,27.3,19,1.38,51.2
Czechia,TS1,2017-2018,2017,SK Slavia Prague,33,28.1,15,1.16,38.15
Czechia,TS1,2017-2018,2017,FC Viktoria Plzen,31,28.2,6,0.98,30.38
Czechia,TS1,2017-2018,2017,FK Mlada Boleslav,43,26.5,13,0.359,15.43
Czechia,TS1,2017-2018,2017,FC Slovan Liberec,37,24.4,8,0.417,15.43
Czechia,TS1,2017-2018,2017,SK Sigma Olomouc,33,24.9,4,0.352,11.6
Czechia,TS1,2017-2018,2017,FC Fastav Zlin,38,26.2,12,0.305,11.58
Czechia,TS1,2017-2018,2017,FK Jablonec,33,25.5,4,0.336,11.08
Czechia,TS1,2017-2018,2017,FK Teplice,36,25.9,7,0.297,10.68
Czechia,TS1,2017-2018,2017,FC Banik Ostrava,35,26.8,9,0.287,10.05
Czechia,TS1,2017-2018,2017,Bohemians Prague 1905,29,26.1,7,0.289,8.38
Czechia,TS1,2017-2018,2017,FC Vysocina Jihlava,38,25.5,9,0.212,8.05
Czechia,TS1,2017-2018,2017,FC Zbrojovka Brno,34,25.7,9,0.226,7.7
Czechia,TS1,2017-2018,2017,FK Dukla Prague,28,26.1,11,0.272,7.63
Czechia,TS1,2017-2018,2017,MFK Karvina,34,26.0,9,0.217,7.38
Czechia,TS1,2017-2018,2017,1.FC Slovacko,28,25.1,4,0.238,6.68
Czechia,TS1,2018-2019,2018,SK Slavia Prague,45,25.1,16,1.3,58.63
Czechia,TS1,2018-2019,2018,AC Sparta Prague,44,25.6,19,0.994,43.75
Czechia,TS1,2018-2019,2018,FC Viktoria Plzen,39,27.8,9,0.935,36.45
Czechia,TS1,2018-2019,2018,FK Jablonec,32,25.6,8,0.596,19.08
Czechia,TS1,2018-2019,2018,FK Mlada Boleslav,44,25.2,12,0.418,18.4
Czechia,TS1,2018-2019,2018,FC Slovan Liberec,41,24.5,14,0.358,14.68
